keyID,movieID,keyword
5334,9560,vineyard
9673,9560,love
9714,9560,remake
13149,9560,pregnancy
190061,9560,harvest
191795,9560,grape
229895,9560,abandoned woman
270,9804,ocean
331,9804,tattoo
1852,9804,mutant
4237,9804,water
4565,9804,dystopia
34161,9804,doomsday
4565,31611,dystopia
11504,31611,black white relations
208507,31611,alternative universe
1632,65796,opium
2490,65796,loss of eyesight
5565,65796,biography
8099,65796,sioux
180234,65796,wild bill hickok
190970,65796,calamity jane
1964,26258,cave
5739,26258,waterfall
10103,26258,children
10325,26258,mistaken identity
169995,26258,boy scouts leader
1157,50797,wife husband relationship
10786,50797,colonel
345,19155,monk
1262,19155,mountain
1946,19155,restaurant
4747,19155,war photographer
5950,19155,christian
6805,19155,fashion photographer
14659,19155,girl
14819,19155,violence
182045,19155,albanian
206119,19155,macedonia
811,76,dialogue
813,76,sunrise
814,76,talking
815,76,soulmates
816,76,walking
1201,76,austria
197528,76,traveller
215205,76,danube
224279,76,bittersweet
233027,76,romantic
233055,76,vienna
187056,11017,woman director
567,37141,alcohol
1523,37141,obsession
2604,37141,babysitter
8508,37141,party
13130,37141,teenager
159947,37141,parents
740,9382,aids
1253,9382,roommate
1849,9382,homicide
1926,9382,car journey
6054,9382,friendship
9713,9382,friends
10180,9382,homosexuality
10685,9382,escape
167043,9382,road movie
787,6715,mississippi
3098,18256,castle
178649,18256,voyeurism
3691,22625,forbidden love
4690,22625,moral conflict
10183,22625,independent film
1361,2292,salesclerk
3090,2292,loser
179430,2292,aftercreditsstinger
5906,1909,sex addiction
9673,1909,love
11857,1909,mental institution
14781,1909,patient
15106,1909,psychiatrist
180077,1909,don juan
6021,8984,employee
6282,8984,workplace
10850,8984,sexual harassment
34038,8984,intrigue
10629,61813,vision
14742,61813,psychic
949,4954,terrorist
3543,4954,transport of prisoners
3800,4954,airplane
4679,4954,parachuting
9937,4954,suspense
10051,62488,heist
160945,62488,expectant father
2587,10531,married couple
6460,10531,chile
9137,10531,pinochet-regime
9748,10531,revenge
13005,10531,doctor
13006,10531,torture
33740,10531,humiliation
516,11929,child abuse
703,11929,detective
818,11929,based on novel
1010,11929,bar
2041,11929,island
2619,11929,suspicion of murder
9826,11929,murder
9937,11929,suspense
10041,11929,dysfunctional family
11925,11929,domestic violence
12193,11929,reporter
13097,11929,maid
18047,11929,anger
33457,11929,alcoholic
207819,11929,accident
212642,11929,abusive father
212643,11929,abusive husband
212644,11929,anti-depressant
212645,11929,bangor-maine
212646,11929,bank account
1420,8467,gas station
2669,8467,motel
5303,8467,utah
6241,8467,stupidity
8126,8467,pill
9864,8467,prank
11333,8467,cigar smoking
14819,8467,violence
15009,8467,criminal
18326,8467,fired from the job
159574,8467,clumsiness
160962,8467,stepmother stepdaughter relationship
167310,8467,sitting on a toilet
167584,8467,aspen colorado
167591,8467,parakeet
167598,8467,defecation
167608,8467,scooter
167615,8467,hotel suite
167617,8467,endangered species
167619,8467,foolish
215404,8467,laxative
1918,10451,cooking
2875,10451,sense of life
5600,10451,daughter
13043,10451,dating
18035,10451,family
1328,20156,secret
2334,20156,nightclub
2589,20156,pet shop
10183,20156,independent film
156455,20156,unhappiness
293,18395,female nudity
738,18395,sexuality
2041,18395,island
9673,18395,love
11869,18395,mistress
155271,18395,kinky
155336,18395,smuggler
158713,18395,bdsm
30,522,individual
444,522,taxi
571,522,transsexuality
663,522,fortune teller
774,522,film business
886,522,film making
887,522,film producer
1950,522,vororte
2559,522,film maker
2792,522,boxer
2793,522,film director
2794,522,oddball
6562,522,celebrity
10338,522,morphine
10732,522,movie studio
12670,522,los angeles
18179,522,drug addict
155167,522,cult director
162687,522,theremin
173594,522,handgun
180193,522,trick or treating
207716,522,actor
232471,522,transvestite
90,397,paris
822,397,airport
930,397,in love with enemy
2519,397,canadian
2599,397,necklace
4544,397,fear of flying
5011,397,deal
5334,397,vineyard
6212,397,smuggling
90,10525,paris
5720,10525,dallas
6496,10525,basketball
6711,10525,crisis
13072,10525,falling in love
177216,10525,referee
3593,27985,wilderness
158416,27985,boy and dog
494,15789,father son relationship
2032,15789,pop singer
4344,15789,musical
6562,15789,celebrity
7312,15789,road trip
14809,15789,dead mother
157303,15789,first love
166475,15789,goofy
9937,27303,suspense
494,21183,father son relationship
818,21183,based on novel
5484,21183,reincarnation
11478,21183,talking dog
13063,21183,car accident
15162,21183,dog
187844,21183,flashback
238687,21183,dog movie
380,10954,brother brother relationship
2199,10954,opera
4001,10954,eunuch
5565,10954,biography
6384,10954,dresden
164920,10954,opera singer
727,47867,country music
520,14275,chicago
1483,14275,sports team
2394,14275,ghetto
2398,14275,narration
3616,14275,college
6075,14275,sport
6496,14275,basketball
8635,14275,high school sports
10183,14275,independent film
33905,14275,inner city
33910,14275,high school student
456,1024,mother
572,1024,sex
1328,1024,secret
1523,1024,obsession
2132,1024,literature
2483,1024,nudity
2486,1024,fantasy
2983,1024,passion
9673,1024,love
9713,1024,friends
9826,1024,murder
10183,1024,independent film
10768,1024,lesbian
10984,1024,true
14534,1024,relationship
1643,13701,deafness
164181,13701,sister-in-law
164186,13701,character study
164193,13701,uncle nephew relationship
164199,13701,für elise
2064,14819,overweight
5767,14819,summer camp
1334,11777,wedding vows
2303,11777,mathematician
3296,11777,car mechanic
4803,11777,comet
8689,11777,albert einstein
155585,11777,halley's comet
90,628,paris
582,628,san francisco
3133,628,vampire
3136,628,plantation
3143,628,pity
4197,628,bite
231407,628,fang vamp
254,87729,france
2020,87729,revolution
5565,87729,biography
8570,87729,president
9682,87729,history
242,18713,new york
2601,18713,telephone joke
13142,18713,gangster
1009,6280,baby
1279,6280,medicine
6007,6280,media
13149,6280,pregnancy
14760,6280,scientist
156810,6280,science
221297,6280,male pregnancy
228611,6280,fertility
228637,6280,gynaecology
228638,6280,ceasarean birth
570,9061,rape
577,9061,black people
1196,9061,florida
1992,9061,professor
2463,9061,harvard university
6139,9061,innocence
9748,9061,revenge
9937,9061,suspense
4379,37108,time travel
161155,37108,kids
189151,37108,medieval times
160488,6071,hoodlum
803,11,android
4270,11,galaxy
4271,11,hermit
10013,11,death star
10016,11,lightsaber
10527,11,jedi
11107,11,rescue mission
11195,11,empire
11196,11,rebellion
13194,11,planet
155336,11,smuggler
160134,11,the force
161176,11,space opera
163295,11,galactic war
178710,11,stormtrooper
178712,11,totalitarianism
894,9587,depression
10707,9587,mother daughter relationship
10721,9587,pregnant
33513,9587,desire
174566,9587,chalkboard
174570,9587, nightgown
174571,9587,louisa may alcott
174584,9587,birth of twins
187056,9587,woman director
818,19101,based on novel
964,19101,servant
3551,19101,private school
5248,19101,female friendship
6271,19101,boarding school
6731,19101,british
10873,19101,school
12663,19101,little girl
13014,19101,orphan
14636,19101,india
14864,19101,rich poor
15300,19101,father daughter relationship
41172,19101,schoolgirl
155402,19101,presumed dead
155619,19101,attic
170344,19101,imagination
186797,19101,african american servant
196727,19101,fantasy life
9673,49980,love
10103,49980,children
18035,49980,family
170154,49980,social services
715,18183,chocolate
931,18183,jealousy
1156,18183,sister sister relationship
1918,18183,cooking
2940,18183,mexican revolution
6038,18183,marriage
13027,18183,wedding
14768,18183,single mother
41607,18183,recipe
156597,18183,magic realism
209987,18183,new mexican cinema
213202,18183,new latin american cinema
380,4476,brother brother relationship
680,4476,montana
818,4476,based on novel
2504,4476,world war i
5973,4476,journey round the world
2112,11008,headquarter
4409,11008,military base
5947,11008,military service
6417,11008,base
9052,11008,major
11138,11008,military spoof
162257,11008,instructor
8045,47504,russian mafia
10041,47504,dysfunctional family
232235,47504,brothers
10211,32325,east los angeles
10726,32325,gang
12670,32325,los angeles
12987,32325,poverty
33426,32325,gang member
41334,32325,hispanic
164253,32325,mexican american
180085,32325,girl gang
187056,32325,woman director
206318,32325,cholo
230668,32325,chola
2799,43742,cruise
158558,43742,disabled
189008,43742,empire state building
207819,43742,accident
208280,43742,accident victim
456,28313,mother
516,28313,child abuse
641,28313,single parent
818,28313,based on novel
919,28313,smoking
1009,28313,baby
1751,28313,social work
1803,28313,drug addiction
2393,28313,adoption
2434,28313,liberation
2438,28313,social worker
2488,28313,self-abandonment
3012,28313,court case
4056,28313,custody battle
5153,28313,son
6230,28313,looking for  birth parents
7638,28313,surrogate mother
7856,28313,racist
10131,28313,interracial relationship
34094,28313,extramarital affair
2011,11318,queen
4152,11318,kingdom
5565,11318,biography
8250,11318,victorian england
18130,11318,psychopathy
4005,3036,human experimentation
6737,3036,frankenstein
9714,3036,remake
65,24070,holiday
171770,24070,rollerblades
172789,24070,cross dresser
187056,24070,woman director
192598,24070,suicide hotline
207317,24070,christmas
549,8986,prostitute
2005,8986,tree house
4750,8986,red-light disctrict
6517,8986,young people
6593,8986,stripper
6664,8986,make a match
166462,8986,mob boss
65,10510,holiday
271,10510,competition
1605,10510,new love
1991,10510,santa claus
2081,10510,department store
2618,10510,miracle
4896,10510,wish
207317,10510,christmas
2356,38722,immigrant
6038,38722,marriage
10183,38722,independent film
10235,38722,family relationships
12670,38722,los angeles
18035,38722,family
208397,38722,death of wife
378,8438,prison
1563,8438,prisoner
2501,8438,death row
3859,8438,alcatraz
10909,8438,lawyer
33519,8438,courtroom
207240,8438,murder trial
207883,8438,1940s
211082,8438,mistreatment
215596,8438,public defender
223044,8438,prisoner abuse
2294,11593,illegal employment
4948,11593,retirement
8029,11593,drama
936,1945,loss of mother
1578,1945,loss of sister
1608,1945,twin sister
1646,1945,autism
1889,1945,lake
2171,1945,kaspar-hauser-syndrom
5650,1945,feral child
5774,1945,forest
5922,1945,north carolina
11268,1945,psychologist
18035,1945,family
586,39310,new jersey
6149,39310,police
14707,39310,brutality
156316,39310,troubled teen
201820,39310,hiphop
208384,39310,black youths
236,56428,suicide
703,56428,detective
1706,56428,experiment
3298,56428,hallucination
14760,56428,scientist
14964,56428,drug
15127,56428,killer
679,63105,cyborg
4458,63105,post-apocalyptic
9663,63105,sequel
625,241,sadistic
736,241,journalist
1583,241,mass murder
1584,241,yellow press
2754,241,trauma
5600,241,daughter
8201,241,satire
9701,241,controversy
9859,241,controversial
14819,241,violence
206545,241,young couple
207691,241,abuse
110,9058,venice
131,9058,italy
663,9058,fortune teller
815,9058,soulmates
1332,9058,cheating
1820,9058,trip
30,527,individual
100,527,slum
236,527,suicide
331,527,tattoo
567,527,alcohol
570,527,rape
941,527,tradition
1452,527,loss of child
1551,527,indigenous
2300,527,despair
2320,527,violent husband
2394,527,ghetto
2658,527,new zealand
2659,527,maori
2660,527,strong woman
2663,527,lack of prospects
2667,527,maori tradition
3739,527,funeral
6267,527,approved school 
9986,527,crush
10183,527,independent film
10508,527,teacher
10766,527,youth gang
11925,527,domestic violence
14819,527,violence
15158,527,rebellious youth
15237,527,alcohol abuse
33841,527,incest
156052,527,unemployment
572,18220,sex
1523,18220,obsession
2913,18220,diary
9826,18220,murder
12105,18220,student
14794,18220,lust
14893,18220,art
187056,18220,woman director
190370,18220,erotic movie
1261,6950,river
1402,6950,general
3664,6950,research
6092,6950,army
8803,6950,serum
15149,6950,monkey
17995,6950,epidemic
158025,6950,medical research
242,101,new york
417,101,corruption
782,101,assassin
796,101,police brutality
1465,101,loss of family
1470,101,s.w.a.t.
2356,101,immigrant
2708,101,hitman
4613,101,training
9748,101,revenge
9826,101,murder
9957,101,loneliness
10226,101,neighbor
10703,101,tragic love
34117,101,cult film
207268,101,neo-noir
233083,101,complex relationship
233084,101,complex characters
1900,63020,immigration
10183,63020,independent film
187056,63020,woman director
207901,63020,political prisoner
208396,63020,cuban refugees
931,2307,jealousy
4395,2307,burning house
10791,2307,teenage crush
15233,2307,arsonist
396,680,transporter
1411,680,brothel
2231,680,drug dealer
2792,680,boxer
4076,680,massage
8627,680,stolen money
9730,680,crime boss
10104,680,dance contest
11242,680,junkyard
11423,680,kamikaze
11434,680,ambiguous ending
11435,680,briefcase
11436,680,redemption
11442,680,heirloom
11446,680,pulp fiction
11447,680,reference to al green
14604,680,theft
14707,680,brutality
7533,41478,black panther
237,40156,gay
1328,40156,secret
6150,40156,faith
10183,40156,independent film
11937,40156,conservative
14659,40156,girl
14765,40156,church
158431,40156,united kingdom
172391,40156,catholic priest
179567,40156,crisis of faith
187056,40156,woman director
207691,40156,abuse
2136,11450,television
2571,11450,tv show
2887,11450,manipulation
2954,11450,manipulation of the media
3977,11450,product placement
5340,11450,investigation
7271,11450,tv ratings
8072,11450,quiz show
9303,11450,fragen
10909,11450,lawyer
1668,30304,hawaii
2692,30304,arranged marriage
10428,30304,cultural difference
13014,30304,orphan
14669,30304,older man younger woman relationship
159362,30304,black and white scene
230009,30304,asian american
3686,10452,marriage of convenience
8846,10452,konfession
9920,10452,royalty
10089,10452,slaughter
75,12106,gunslinger
9748,12106,revenge
9930,12106,prairie
10950,12106,shootout
13132,12106,pistol
1158,161495,grandfather grandson relationship
1253,161495,roommate
1421,161495,birthday
3739,161495,funeral
4459,161495,vegetarian
13014,161495,orphan
190012,161495,deathbed
90,3586,paris
922,3586,hotel room
2619,3586,suspicion of murder
2863,3586,mannequin
6805,3586,fashion photographer
6878,3586,sandwich
6879,3586,poodle
12193,3586,reporter
15479,3586,fashion
934,110,judge
1533,110,isolation
2863,110,mannequin
4918,110,shadowing
5259,110,english channel
5260,110,geneva
9935,110,travel
15162,110,dog
90,108,paris
1233,108,composer
4424,108,pain
4549,108,loss of husband
5257,108,to compose
928,109,hairdresser
2039,109,sexual frustration
3739,109,funeral
4480,109,business man
21747,109,poland
2726,92769,therapist
3301,92769,suspicion
11260,92769,serial murder
208728,92769,special education
7376,22586,princess
10407,22586,swan
10235,14334,family relationships
14985,14334,ireland
158063,14334,seal
186830,14334,selkie
1653,2636,explosive
9748,2636,revenge
159358,2636,explosives expert
3801,2164,space travel
